year,age,female,male,total
2001,93,0.172982,0.242251,0.18985
2001,94,0.198223,0.269825,0.21514
2001,95,0.208865,0.277645,0.224447
2001,96,0.238423,0.309511,0.253586
2001,97,0.255908,0.339557,0.273023
2001,98,0.277506,0.362332,0.293897
2001,99,0.306916,0.393884,0.322849
2001,100,0.334617,0.44881,0.354582
2002,0,0.00283,0.003205,0.003023
2002,1,0.00042,0.000486,0.000454
2002,2,0.000261,0.000298,0.00028
2002,3,0.00017,0.000194,0.000182
2002,4,0.000146,0.000159,0.000153
2002,5,0.00014,0.000157,0.000149
2002,6,0.000104,0.000164,0.000135
2002,7,0.00013,0.000145,0.000138
2002,8,0.000087,0.000119,0.000104
2002,9,0.00009,0.000089,0.00009
2002,10,0.000096,0.000088,0.000092
2002,11,0.000068,0.000094,0.000081
2002,12,0.000075,0.000111,0.000093
2002,13,0.000096,0.000128,0.000113
2002,14,0.000089,0.000178,0.000134
2002,15,0.000122,0.000233,0.000179
2002,16,0.000154,0.000379,0.00027
2002,17,0.000208,0.000439,0.000327
2002,18,0.000205,0.000469,0.000341
2002,19,0.000241,0.000565,0.000407
2002,20,0.000235,0.000626,0.000435
2002,21,0.000268,0.00059,0.000433
2002,22,0.00026,0.00067,0.000471
2002,23,0.000272,0.000604,0.000442
2002,24,0.000277,0.000599,0.000441
2002,25,0.000247,0.000629,0.000442
2002,26,0.00027,0.000651,0.000464
2002,27,0.000317,0.00063,0.000476
2002,28,0.000305,0.000625,0.000467
2002,29,0.00035,0.000697,0.000526
2002,30,0.000353,0.000705,0.000532
2002,31,0.00041,0.000767,0.000591
2002,32,0.000402,0.000826,0.000617
2002,33,0.000459,0.000926,0.000696
2002,34,0.000495,0.000877,0.000688
2002,35,0.000525,0.000956,0.000743
2002,36,0.000599,0.001088,0.000847
2002,37,0.000553,0.001084,0.000821
2002,38,0.000641,0.001207,0.000927
2002,39,0.0007,0.001331,0.001019
2002,40,0.00075,0.001492,0.001125
2002,41,0.000807,0.001568,0.001191
2002,42,0.000877,0.001747,0.001315
2002,43,0.000925,0.001898,0.001415
2002,44,0.001038,0.002061,0.001552
2002,45,0.001129,0.002241,0.001688
2002,46,0.001286,0.002531,0.001912
2002,47,0.001306,0.002764,0.002039
2002,48,0.001542,0.002853,0.0022
2002,49,0.001618,0.003392,0.002505
2002,50,0.001903,0.003831,0.002865
2002,51,0.001991,0.004123,0.003057
2002,52,0.002122,0.004553,0.003334
2002,53,0.002297,0.00513,0.003707
2002,54,0.002546,0.005522,0.004029
2002,55,0.002831,0.006442,0.004628
2002,56,0.002682,0.006027,0.004338
2002,57,0.003065,0.007026,0.005011
2002,58,0.003296,0.00821,0.005704
2002,59,0.0035,0.007986,0.005698
2002,60,0.003701,0.008916,0.006251
2002,61,0.00398,0.009593,0.006715
2002,62,0.004456,0.010264,0.007278
2002,63,0.004706,0.01104,0.007776
2002,64,0.005354,0.012549,0.008823
2002,65,0.005641,0.013427,0.009376
2002,66,0.006525,0.015222,0.010681
2002,67,0.006792,0.016474,0.011382
2002,68,0.007866,0.018658,0.01294
2002,69,0.008439,0.020644,0.014152
2002,70,0.009592,0.02266,0.015658
2002,71,0.010684,0.025248,0.017398
2002,72,0.011761,0.027239,0.018819
2002,73,0.012916,0.03075,0.020929
2002,74,0.014287,0.033876,0.022982
2002,75,0.01637,0.037068,0.025434
2002,76,0.018459,0.040398,0.027824
2002,77,0.02101,0.045467,0.031095
2002,78,0.023866,0.050301,0.034207
2002,79,0.027229,0.05564,0.037658
2002,80,0.031405,0.063837,0.042675
2002,81,0.035388,0.070015,0.047153
2002,82,0.041831,0.079699,0.054671
2002,83,0.045716,0.085736,0.059186
2002,84,0.053148,0.097924,0.067888
2002,85,0.061182,0.109502,0.076719
2002,86,0.069533,0.122459,0.086122
2002,87,0.079754,0.135144,0.096745
2002,88,0.090292,0.147589,0.107336
2002,89,0.102276,0.161929,0.119257
2002,90,0.117295,0.1817,0.134798
2002,91,0.133653,0.196882,0.150148
2002,92,0.151208,0.214977,0.1672
2002,93,0.165228,0.236566,0.182447
2002,94,0.181796,0.259681,0.199762
2002,95,0.207005,0.288007,0.225102
2002,96,0.225551,0.301449,0.241752
2002,97,0.252781,0.330706,0.268399
2002,98,0.272075,0.366016,0.290116
2002,99,0.30143,0.380276,0.315632
2002,100,0.335305,0.407307,0.347581
2003,0,0.002859,0.003074,0.00297
2003,1,0.000382,0.00041,0.000396
2003,2,0.000244,0.000247,0.000246
2003,3,0.000172,0.000192,0.000182
2003,4,0.000154,0.000183,0.000169
2003,5,0.000125,0.000154,0.00014
2003,6,0.000111,0.000165,0.000139
2003,7,0.000092,0.000107,0.0001
2003,8,0.000108,0.000083,0.000095
2003,9,0.00007,0.0001,0.000085
2003,10,0.000066,0.000094,0.00008
2003,11,0.000104,0.000106,0.000105
2003,12,0.000088,0.0001,0.000094
2003,13,0.000105,0.000138,0.000122
2003,14,0.000114,0.000162,0.000139
2003,15,0.000122,0.000237,0.000181
2003,16,0.000173,0.000331,0.000254
2003,17,0.000178,0.000428,0.000306
2003,18,0.000259,0.000495,0.00038
2003,19,0.000252,0.00053,0.000395
2003,20,0.000226,0.000534,0.000384
2003,21,0.000248,0.000592,0.000424
2003,22,0.000281,0.000601,0.000444
2003,23,0.000246,0.000612,0.000433
2003,24,0.000301,0.000652,0.00048
2003,25,0.00031,0.000656,0.000486
2003,26,0.000298,0.000645,0.000475
2003,27,0.000306,0.00071,0.000512
2003,28,0.000342,0.000765,0.000557
2003,29,0.000328,0.000714,0.000524
2003,30,0.000364,0.000764,0.000567
2003,31,0.000405,0.000763,0.000587
2003,32,0.000423,0.000854,0.000641
2003,33,0.000425,0.000953,0.000693
2003,34,0.000489,0.000944,0.000719
2003,35,0.000529,0.000941,0.000737
2003,36,0.000556,0.001128,0.000846
2003,37,0.000584,0.001096,0.000844
2003,38,0.000643,0.001244,0.000946
2003,39,0.000693,0.001308,0.001004
2003,40,0.000763,0.001543,0.001157
2003,41,0.000773,0.001652,0.001216
2003,42,0.000827,0.001822,0.001328
2003,43,0.000982,0.001886,0.001437
2003,44,0.001039,0.002163,0.001605
2003,45,0.001146,0.002446,0.001799
2003,46,0.001222,0.002573,0.001901
2003,47,0.001344,0.002693,0.002021
2003,48,0.001439,0.003049,0.002248
2003,49,0.001605,0.003329,0.002469
2003,50,0.001787,0.003834,0.002808
2003,51,0.001923,0.004185,0.003051
2003,52,0.002166,0.004635,0.003399
2003,53,0.00225,0.005062,0.003651
2003,54,0.002497,0.00543,0.003954
2003,55,0.002724,0.006058,0.004382
2003,56,0.003022,0.006936,0.004967
2003,57,0.002807,0.006488,0.004626
2003,58,0.003268,0.007904,0.005542
2003,59,0.003387,0.008436,0.005858
2003,60,0.003611,0.008817,0.006158
2003,61,0.004074,0.009698,0.006818
2003,62,0.004134,0.010345,0.007154
2003,63,0.004735,0.01135,0.007941
2003,64,0.004984,0.011725,0.008241
2003,65,0.005724,0.013538,0.009481
2003,66,0.005978,0.014285,0.009949
2003,67,0.006824,0.016449,0.011405
2003,68,0.007342,0.018214,0.012471
2003,69,0.008407,0.020356,0.013993
2003,70,0.009398,0.022324,0.01541
2003,71,0.010419,0.024499,0.016909
2003,72,0.011558,0.028003,0.01908
2003,73,0.01298,0.029734,0.020551
2003,74,0.014152,0.033642,0.022823
2003,75,0.015996,0.035821,0.024701
2003,76,0.018128,0.040031,0.02761
2003,77,0.020589,0.045206,0.030961
2003,78,0.023176,0.049704,0.033952
2003,79,0.026728,0.05577,0.037904
2003,80,0.030389,0.062072,0.041672
2003,81,0.03526,0.069652,0.046953
2003,82,0.039986,0.078535,0.05277
2003,83,0.047021,0.088452,0.060706
2003,84,0.052084,0.095317,0.066227
2003,85,0.060806,0.109765,0.076425
2003,86,0.069598,0.120309,0.085355
2003,87,0.079283,0.133474,0.095658
2003,88,0.089987,0.149237,0.107457
2003,89,0.102395,0.165211,0.120301
2003,90,0.11575,0.183148,0.134069
2003,91,0.131887,0.200561,0.149673
2003,92,0.148136,0.216574,0.165133
2003,93,0.167175,0.236972,0.183789
2003,94,0.188008,0.268253,0.2063
2003,95,0.209192,0.289472,0.226586
2003,96,0.234117,0.311504,0.250338
2003,97,0.251813,0.323818,0.266243
2003,98,0.267177,0.361663,0.284857
2003,99,0.298431,0.384878,0.313995
2003,100,0.334313,0.440652,0.352062
2004,0,0.002604,0.003023,0.002818
2004,1,0.000386,0.000469,0.000429
2004,2,0.000197,0.000281,0.00024
2004,3,0.000169,0.000206,0.000188
2004,4,0.00014,0.00017,0.000155
2004,5,0.000093,0.000128,0.000111
2004,6,0.000075,0.000147,0.000112
2004,7,0.000102,0.000137,0.00012
2004,8,0.000062,0.000114,0.000089
2004,9,0.000062,0.000101,0.000082
2004,10,0.000074,0.000082,0.000078
2004,11,0.000064,0.000091,0.000078
2004,12,0.00006,0.00011,0.000086
2004,13,0.00008,0.000142,0.000112
2004,14,0.000105,0.000163,0.000135
2004,15,0.000124,0.000206,0.000166
2004,16,0.00017,0.000322,0.000248
2004,17,0.000199,0.000339,0.000271
2004,18,0.000214,0.000433,0.000326
2004,19,0.000246,0.000541,0.000398
2004,20,0.000271,0.000512,0.000395
2004,21,0.000239,0.000622,0.000436
2004,22,0.000276,0.000572,0.000427
2004,23,0.00031,0.000582,0.000449
2004,24,0.000258,0.000708,0.000488
2004,25,0.000288,0.000581,0.000437
2004,26,0.000283,0.000626,0.000458
2004,27,0.00029,0.000637,0.000467
2004,28,0.000341,0.000713,0.00053
2004,29,0.000364,0.000682,0.000526
2004,30,0.000363,0.000752,0.00056
2004,31,0.00036,0.000812,0.000589
2004,32,0.000419,0.000802,0.000614
2004,33,0.000409,0.000848,0.000632
2004,34,0.000489,0.000969,0.000732
2004,35,0.00053,0.000988,0.000762
2004,36,0.000577,0.001031,0.000807
2004,37,0.000579,0.001234,0.00091
2004,38,0.000654,0.00118,0.00092
2004,39,0.000744,0.001278,0.001013
2004,40,0.000744,0.001447,0.001099
2004,41,0.000801,0.001554,0.001181
2004,42,0.000916,0.001795,0.001359
2004,43,0.0009,0.001809,0.001358
2004,44,0.000962,0.002037,0.001503
2004,45,0.001132,0.002375,0.001756
2004,46,0.001222,0.002573,0.0019
2004,47,0.001274,0.002759,0.002019
2004,48,0.001603,0.002936,0.002272
2004,49,0.001656,0.003112,0.002387
2004,50,0.001727,0.003608,0.002668
2004,51,0.001978,0.003946,0.002959
2004,52,0.002084,0.00444,0.003257
2004,53,0.002332,0.004926,0.003625
2004,54,0.002589,0.005171,0.003873
2004,55,0.002723,0.005734,0.004217
2004,56,0.002959,0.006284,0.004611
2004,57,0.003225,0.007206,0.0052
2004,58,0.003047,0.006973,0.004983
2004,59,0.003442,0.008262,0.005802
2004,60,0.003843,0.009099,0.00641
2004,61,0.003744,0.009199,0.006407
2004,62,0.004264,0.010464,0.007281
2004,63,0.004611,0.011046,0.007732
2004,64,0.005029,0.011838,0.00832
2004,65,0.005365,0.012637,0.008869
2004,66,0.006107,0.014598,0.010175
2004,67,0.006439,0.015436,0.010724
2004,68,0.007351,0.017631,0.01222
2004,69,0.007986,0.01942,0.013351
2004,70,0.009108,0.021582,0.014905
2004,71,0.009812,0.023993,0.016363
2004,72,0.011229,0.02645,0.018192
2004,73,0.012723,0.029632,0.020391
2004,74,0.013543,0.031941,0.021777
2004,75,0.015627,0.036369,0.024757
2004,76,0.017507,0.039318,0.026976
2004,77,0.020049,0.043674,0.030149
2004,78,0.022219,0.049333,0.03348
2004,79,0.02569,0.054876,0.037355
2004,80,0.029906,0.062128,0.042
2004,81,0.033684,0.06826,0.045736
2004,82,0.038506,0.075256,0.050703
2004,83,0.043875,0.084921,0.057137
2004,84,0.051818,0.09572,0.065914
2004,85,0.05779,0.104362,0.072559
2004,86,0.067139,0.11746,0.082661
2004,87,0.07657,0.130877,0.09285
2004,88,0.08867,0.144895,0.105006
2004,89,0.098057,0.155909,0.114411
2004,90,0.112529,0.179205,0.130691
2004,91,0.12781,0.194372,0.145031
2004,92,0.143421,0.215386,0.161144
2004,93,0.162797,0.231874,0.179057
2004,94,0.180468,0.256236,0.197547
2004,95,0.202461,0.282557,0.219623
2004,96,0.224689,0.314376,0.242902
2004,97,0.25299,0.338207,0.269708
2004,98,0.268854,0.347103,0.283442
2004,99,0.294228,0.389389,0.310853
2004,100,0.333707,0.393115,0.343609
2005,0,0.002522,0.003,0.002767
2005,1,0.000361,0.000485,0.000424
2005,2,0.000227,0.000272,0.00025
2005,3,0.000178,0.000217,0.000198
2005,4,0.000137,0.000159,0.000148
2005,5,0.000093,0.000135,0.000114
2005,6,0.000099,0.000151,0.000126
2005,7,0.000092,0.000152,0.000123
2005,8,0.000087,0.000137,0.000112
2005,9,0.000057,0.000102,0.00008
2005,10,0.000087,0.000091,0.000089
2005,11,0.000055,0.000083,0.000069
2005,12,0.000057,0.000099,0.000078
2005,13,0.000087,0.000138,0.000113
2005,14,0.000105,0.000176,0.000141
2005,15,0.000132,0.000236,0.000185
2005,16,0.000127,0.000288,0.00021
2005,17,0.000161,0.000322,0.000244
2005,18,0.000219,0.000424,0.000325
2005,19,0.000264,0.000516,0.000394
2005,20,0.000248,0.000576,0.000417
2005,21,0.000254,0.00057,0.000417
2005,22,0.000336,0.000631,0.000487
2005,23,0.000326,0.000678,0.000506
2005,24,0.000346,0.00065,0.000501
2005,25,0.000301,0.000664,0.000486
2005,26,0.000312,0.000692,0.000506
2005,27,0.000302,0.000624,0.000466
2005,28,0.000314,0.000728,0.000525
2005,29,0.000358,0.000747,0.000556
2005,30,0.000378,0.000713,0.000548
2005,31,0.000391,0.000791,0.000594
2005,32,0.000422,0.000754,0.00059
2005,33,0.000452,0.000855,0.000656
2005,34,0.000511,0.000908,0.000713
2005,35,0.00051,0.001045,0.000781
2005,36,0.00058,0.001011,0.000798
2005,37,0.000589,0.001097,0.000846
2005,38,0.000657,0.001259,0.000962
2005,39,0.000705,0.001308,0.00101
2005,40,0.00072,0.001417,0.001071
2005,41,0.000846,0.001547,0.0012
2005,42,0.000841,0.001732,0.001291
2005,43,0.000943,0.001728,0.001339
2005,44,0.001038,0.002137,0.001591
2005,45,0.001127,0.002244,0.001688
2005,46,0.001213,0.002526,0.001872
2005,47,0.001399,0.002706,0.002054
2005,48,0.001458,0.003045,0.002253
2005,49,0.001569,0.003217,0.002395
2005,50,0.001764,0.003499,0.002634
2005,51,0.001971,0.003993,0.002981
2005,52,0.002087,0.004387,0.003232
2005,53,0.002195,0.004694,0.003437
2005,54,0.002506,0.005362,0.003928
2005,55,0.002645,0.005697,0.004161
2005,56,0.002774,0.006335,0.004538
2005,57,0.003132,0.007088,0.005094
2005,58,0.003416,0.007813,0.005592
2005,59,0.003179,0.007703,0.005406
2005,60,0.003597,0.008924,0.0062
2005,61,0.004104,0.009893,0.006926
2005,62,0.004165,0.010013,0.007013
2005,63,0.00456,0.011407,0.007883
2005,64,0.004994,0.011928,0.008347
2005,65,0.005471,0.012921,0.009062
2005,66,0.005621,0.013679,0.00949
2005,67,0.006745,0.015627,0.010984
2005,68,0.007133,0.016703,0.011671
2005,69,0.008001,0.019478,0.01341
2005,70,0.008819,0.021497,0.014733
2005,71,0.010143,0.023812,0.016453
2005,72,0.011384,0.026687,0.018399
2005,73,0.012516,0.028943,0.019967
2005,74,0.014392,0.033211,0.022845
2005,75,0.015771,0.035542,0.024524
2005,76,0.017855,0.040917,0.027887
2005,77,0.019857,0.044141,0.030264
2005,78,0.022599,0.050039,0.034158
2005,79,0.025398,0.055319,0.037622
2005,80,0.02973,0.063139,0.042787
2005,81,0.034147,0.070539,0.047518
2005,82,0.039396,0.077875,0.052487
2005,83,0.044865,0.087403,0.058613
2005,84,0.051838,0.097025,0.066015
2005,85,0.060305,0.111182,0.076133
2005,86,0.065794,0.119144,0.082134
2005,87,0.077989,0.135655,0.095119
2005,88,0.088442,0.150099,0.106202
2005,89,0.102447,0.169311,0.121055
2005,90,0.114795,0.182186,0.132969
2005,91,0.131861,0.202878,0.150253
2005,92,0.145789,0.220732,0.164191
2005,93,0.168773,0.247129,0.187024
2005,94,0.187494,0.268543,0.205503
2005,95,0.210276,0.292904,0.227754
2005,96,0.232249,0.335774,0.252898
2005,97,0.25656,0.35743,0.275552
2005,98,0.284733,0.395297,0.304776
2005,99,0.309453,0.403296,0.325606
2005,100,0.339131,0.448264,0.356659
2006,0,0.002518,0.002857,0.002692
2006,1,0.000395,0.00043,0.000413
2006,2,0.000204,0.000282,0.000244
2006,3,0.000172,0.000181,0.000177
2006,4,0.000122,0.000179,0.000152
2006,5,0.000123,0.000132,0.000128
2006,6,0.000087,0.000136,0.000112
2006,7,0.000085,0.000124,0.000105
2006,8,0.000092,0.000101,0.000096
2006,9,0.000074,0.000082,0.000079
2006,10,0.000066,0.000087,0.000077
2006,11,0.000067,0.000099,0.000083
2006,12,0.000067,0.000106,0.000087
2006,13,0.000085,0.000113,0.000099
2006,14,0.000087,0.000177,0.000133
2006,15,0.000131,0.000213,0.000173
2006,16,0.000132,0.000291,0.000213
2006,17,0.000176,0.000349,0.000265
2006,18,0.000204,0.000445,0.000328
2006,19,0.000272,0.000526,0.000403
2006,20,0.000267,0.000574,0.000425
2006,21,0.000271,0.000536,0.000407
2006,22,0.0003,0.000581,0.000445
2006,23,0.000267,0.000632,0.000454
2006,24,0.000331,0.000645,0.000491
2006,25,0.000316,0.000579,0.00045
2006,26,0.00034,0.00062,0.000483
2006,27,0.000321,0.000695,0.000511
2006,28,0.000332,0.000641,0.000489
2006,29,0.000386,0.000728,0.00056
2006,30,0.000359,0.000734,0.000549
2006,31,0.000342,0.000713,0.00053
2006,32,0.000395,0.000766,0.000583
2006,33,0.000444,0.0008,0.000625
2006,34,0.00046,0.000871,0.000668
2006,35,0.000489,0.000938,0.000717
2006,36,0.000542,0.000939,0.000743
2006,37,0.000593,0.001063,0.000831
2006,38,0.000612,0.001133,0.000875
2006,39,0.000662,0.001332,0.001001
2006,40,0.000783,0.001376,0.001083
2006,41,0.000796,0.001452,0.001127
2006,42,0.000826,0.001631,0.001233
2006,43,0.000986,0.001768,0.001381
2006,44,0.001009,0.002055,0.001536
2006,45,0.001052,0.00222,0.00164
2006,46,0.001273,0.002457,0.001868
2006,47,0.001295,0.002688,0.001994
2006,48,0.00148,0.002891,0.002187
2006,49,0.001575,0.003165,0.002371
2006,50,0.001758,0.003337,0.002549
2006,51,0.001972,0.003886,0.002931
2006,52,0.002026,0.004031,0.003027
2006,53,0.002146,0.004577,0.003355
2006,54,0.002343,0.004966,0.003646
2006,55,0.002466,0.005628,0.004038
2006,56,0.002698,0.005997,0.004335
2006,57,0.002936,0.00647,0.004685
2006,58,0.003233,0.007361,0.005277
2006,59,0.00356,0.008132,0.005819
2006,60,0.003381,0.007885,0.005593
2006,61,0.003821,0.0094,0.006541
2006,62,0.004049,0.010451,0.007161
2006,63,0.004299,0.010855,0.007482
2006,64,0.004702,0.012011,0.008238
2006,65,0.005233,0.012563,0.008766
2006,66,0.005698,0.013712,0.009547
2006,67,0.006174,0.014495,0.010152
2006,68,0.007155,0.016767,0.011722
2006,69,0.007669,0.017934,0.012509
2006,70,0.008648,0.020038,0.013982
2006,71,0.009459,0.022285,0.0154
2006,72,0.010884,0.025102,0.017397
2006,73,0.011986,0.028187,0.019347
2006,74,0.013637,0.031041,0.021455
2006,75,0.015706,0.035413,0.024459
2006,76,0.016935,0.038735,0.026466
2006,77,0.019163,0.044153,0.029881
2006,78,0.021909,0.048248,0.033019
2006,79,0.024941,0.053382,0.036717
2006,80,0.028951,0.060783,0.041701
2006,81,0.033258,0.067899,0.04652
2006,82,0.037648,0.075228,0.051136
2006,83,0.043104,0.083217,0.056398
2006,84,0.049397,0.092458,0.062917
2006,85,0.056678,0.103652,0.070953
2006,86,0.066773,0.119798,0.082707
2006,87,0.073888,0.126738,0.08947
2006,88,0.08572,0.144445,0.102471
2006,89,0.097469,0.159104,0.114452
2006,90,0.113215,0.180186,0.130991
2006,91,0.126942,0.192987,0.143874
2006,92,0.14354,0.217187,0.161626
2006,93,0.161944,0.229503,0.177623
2006,94,0.183401,0.265513,0.201455
2006,95,0.203169,0.286212,0.220454
2006,96,0.220835,0.316842,0.239689
2006,97,0.248446,0.342099,0.265744
2006,98,0.274819,0.363443,0.290149
2006,99,0.312531,0.400506,0.327315
2006,100,0.33681,0.405366,0.347662
2007,0,0.002448,0.002755,0.002605
2007,1,0.000334,0.00045,0.000393
2007,2,0.000204,0.000208,0.000206
2007,3,0.00017,0.000175,0.000173
2007,4,0.000114,0.000164,0.000139
2007,5,0.00011,0.000116,0.000113
2007,6,0.000095,0.000127,0.000111
2007,7,0.000081,0.000113,0.000097
2007,8,0.000063,0.0001,0.000082
2007,9,0.000071,0.000069,0.00007
2007,10,0.000073,0.000089,0.000081
2007,11,0.000054,0.000096,0.000075
2007,12,0.000065,0.000104,0.000085
2007,13,0.000065,0.00011,0.000088
2007,14,0.000104,0.000133,0.000119
2007,15,0.000102,0.000168,0.000136
2007,16,0.000165,0.000254,0.00021
2007,17,0.000171,0.000303,0.000239
2007,18,0.000161,0.000463,0.000316
2007,19,0.000243,0.000501,0.000375
2007,20,0.00026,0.000518,0.000392
2007,21,0.000294,0.00053,0.000415
2007,22,0.000282,0.000632,0.000462
2007,23,0.000298,0.000621,0.000463
2007,24,0.000271,0.000607,0.000443
2007,25,0.000311,0.000588,0.000453
2007,26,0.000284,0.000587,0.000439
2007,27,0.00033,0.000627,0.000481
2007,28,0.000314,0.000669,0.000494
2007,29,0.000347,0.000659,0.000505
2007,30,0.000362,0.000692,0.00053
2007,31,0.000374,0.000728,0.000554
2007,32,0.000363,0.000793,0.000581
2007,33,0.000407,0.000761,0.000587
2007,34,0.000432,0.000868,0.000653
2007,35,0.000504,0.000917,0.000714
2007,36,0.000507,0.000979,0.000746
2007,37,0.000592,0.001033,0.000816
2007,38,0.000633,0.001207,0.000923
2007,39,0.000653,0.001228,0.000944
2007,40,0.000713,0.001429,0.001075
2007,41,0.000763,0.001517,0.001144
2007,42,0.000836,0.001628,0.001236
2007,43,0.000958,0.001781,0.001374
2007,44,0.000978,0.001944,0.001466
2007,45,0.001092,0.002082,0.001591
2007,46,0.00128,0.002318,0.001802
2007,47,0.001314,0.002644,0.001982
2007,48,0.001439,0.002891,0.002167
2007,49,0.001525,0.003009,0.002268
2007,50,0.001769,0.003302,0.002537
2007,51,0.001855,0.003607,0.002732
2007,52,0.001964,0.003898,0.002932
2007,53,0.002172,0.004453,0.00331
2007,54,0.002307,0.00485,0.003571
2007,55,0.002559,0.005411,0.003974
2007,56,0.002732,0.006018,0.004364
2007,57,0.0028,0.0065,0.004634
2007,58,0.00309,0.007022,0.005032
2007,59,0.003277,0.007693,0.00546
2007,60,0.003662,0.008944,0.006266
2007,61,0.003578,0.008341,0.005912
2007,62,0.00414,0.010014,0.006996
2007,63,0.004553,0.011206,0.007778
2007,64,0.004598,0.011598,0.007985
2007,65,0.005305,0.012756,0.008897
2007,66,0.005495,0.013474,0.009326
2007,67,0.006106,0.015074,0.010394
2007,68,0.006504,0.015803,0.010928
2007,69,0.007851,0.017955,0.012625
2007,70,0.008329,0.019677,0.013645
2007,71,0.009371,0.022305,0.015384
2007,72,0.010414,0.02416,0.016731
2007,73,0.011774,0.027228,0.01879
2007,74,0.013166,0.030513,0.02097
2007,75,0.014771,0.033775,0.023213
2007,76,0.016915,0.038519,0.026391
2007,77,0.018849,0.041815,0.028748
2007,78,0.021594,0.047522,0.032538
2007,79,0.023955,0.052888,0.035946
2007,80,0.028268,0.060717,0.041452
2007,81,0.032156,0.067463,0.046018
2007,82,0.036622,0.074668,0.050864
2007,83,0.042474,0.0834,0.056796
2007,84,0.048504,0.092499,0.06268
2007,85,0.056277,0.104849,0.07105
2007,86,0.063488,0.113357,0.078135
2007,87,0.07533,0.130998,0.091449
2007,88,0.08314,0.139974,0.099245
2007,89,0.097458,0.160364,0.114646
2007,90,0.11058,0.176721,0.127991
2007,91,0.127608,0.192727,0.144064
2007,92,0.140638,0.211439,0.157903
2007,93,0.15961,0.233901,0.176871
2007,94,0.179607,0.255686,0.196302
2007,95,0.201243,0.288346,0.219241
2007,96,0.225699,0.308684,0.241788
2007,97,0.248333,0.322385,0.261952
2007,98,0.27487,0.363409,0.290043
2007,99,0.298084,0.392866,0.313375
2007,100,0.35318,0.416983,0.363162
2008,0,0.002482,0.002679,0.002583
2008,1,0.000333,0.000416,0.000376
2008,2,0.000223,0.000225,0.000224
2008,3,0.000133,0.000171,0.000153
2008,4,0.00012,0.000145,0.000132
2008,5,0.000099,0.000143,0.000122
2008,6,0.000079,0.000108,0.000094
2008,7,0.000086,0.000102,0.000094
2008,8,0.000088,0.00009,0.000089
2008,9,0.000073,0.000096,0.000085
2008,10,0.000069,0.000071,0.00007
2008,11,0.000055,0.000087,0.000072
2008,12,0.000052,0.00011,0.000082
2008,13,0.000075,0.000117,0.000096
2008,14,0.000068,0.000153,0.000112
2008,15,0.000136,0.000203,0.00017
2008,16,0.000152,0.000252,0.000204
2008,17,0.000182,0.000347,0.000267
2008,18,0.000191,0.000417,0.000307
2008,19,0.000278,0.000479,0.000381
2008,20,0.000249,0.000504,0.00038
2008,21,0.000282,0.000598,0.000444
2008,22,0.000247,0.000599,0.000428
2008,23,0.000325,0.000628,0.00048
2008,24,0.000278,0.000607,0.000446
2008,25,0.00034,0.000632,0.000489
2008,26,0.000281,0.000589,0.000438
2008,27,0.000329,0.000671,0.000503
2008,28,0.000316,0.00066,0.000492
2008,29,0.000337,0.000657,0.0005
2008,30,0.00036,0.000743,0.000554
2008,31,0.000411,0.00067,0.000543
2008,32,0.000424,0.000773,0.000601
2008,33,0.000399,0.000755,0.00058
2008,34,0.000468,0.000836,0.000655
2008,35,0.000449,0.000873,0.000664
2008,36,0.000538,0.00095,0.000748
2008,37,0.000602,0.001046,0.000828
2008,38,0.000606,0.00112,0.000867
2008,39,0.000745,0.001207,0.000979
2008,40,0.000672,0.001299,0.000989
2008,41,0.000806,0.001544,0.00118
2008,42,0.000856,0.001529,0.001196
2008,43,0.000912,0.001714,0.001316
2008,44,0.000999,0.001821,0.001414
2008,45,0.001042,0.001943,0.001496
2008,46,0.001232,0.002294,0.001767
2008,47,0.001287,0.002442,0.001868
2008,48,0.001442,0.002744,0.002096
2008,49,0.001529,0.00313,0.002331
2008,50,0.001703,0.003336,0.002521
2008,51,0.00181,0.003527,0.002669
2008,52,0.001909,0.003968,0.002939
2008,53,0.002068,0.004278,0.003173
2008,54,0.002268,0.004747,0.003504
2008,55,0.002425,0.005309,0.003857
2008,56,0.002554,0.005684,0.004105
2008,57,0.002814,0.00644,0.004613
2008,58,0.002978,0.006831,0.004885
2008,59,0.003297,0.007523,0.005381
2008,60,0.003623,0.008392,0.005976
2008,61,0.003974,0.009316,0.006603
2008,62,0.003729,0.009274,0.00644
2008,63,0.004318,0.010818,0.00747
2008,64,0.004738,0.012027,0.008259
2008,65,0.004766,0.012357,0.008425
2008,66,0.005557,0.013845,0.009537
2008,67,0.006045,0.014688,0.010177
2008,68,0.006442,0.015598,0.0108
2008,69,0.007358,0.01731,0.012069
2008,70,0.008321,0.019853,0.013737
2008,71,0.00905,0.021121,0.014665
2008,72,0.010477,0.024178,0.016798
2008,73,0.011615,0.026294,0.018303
2008,74,0.013086,0.029917,0.020653
2008,75,0.014634,0.033244,0.022916
2008,76,0.016159,0.037317,0.025443
2008,77,0.01895,0.043059,0.02938
2008,78,0.021138,0.046534,0.031914
2008,79,0.024329,0.053514,0.036432
2008,80,0.026975,0.058344,0.039719
2008,81,0.032209,0.067067,0.046076
2008,82,0.037037,0.075765,0.051906
2008,83,0.041911,0.082921,0.056885
2008,84,0.048557,0.093153,0.063735
